,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,2,4,0,5,6,0,3,5,9,4,0,8,2,9,9,4,109584413.64186119,0.0,124573879.8096008,0.0,119098486.15119725,0.0,46068376.85174973,0.0006259184678617432,186092380.3715861,0.0,1087700000.0,596.8835072222829
1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,4,2,2,0,8,9,9,10,8,5,4,1,3,0,8,2,77099991.75787257,0.0,358343331.2919893,0.0,149116010.9321873,0.0,31666921.125190847,0.0001514745514730354,1144794985.0681775,0.051958208473446774,566000000.0,40181.11022708353
2,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,3,10,7,2,8,6,2,4,7,0,10,3,3,0,9,9,256413145.59317264,0.0,236227016.549683,0.0,65547722.11683032,0.0,45297253.874143034,0.0,776783521.5224113,0.03008145294003515,1087700000.0,22756.060989040365
3,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,4,7,10,7,8,7,5,3,0,3,4,9,7,5,3,263423875.2562502,0.0,297505741.65002626,0.0,57423135.62296812,0.0,45236707.672971055,0.000746206641204436,191678996.33356297,0.02346624672179966,893000000.0,0.0
4,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,4,7,6,8,9,2,8,8,1,9,5,7,7,5,10,213656166.2927918,0.0,274827666.7696636,0.0,120818752.94409646,0.0,55948950.58148606,0.0,236471974.4439777,0.008975955802931396,744700000.0,871.3602364867024
5,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,4,3,3,8,3,3,10,0,4,4,4,5,0,10,7,5,182409397.308918,0.0,222514623.41904962,0.0,67434202.95206058,0.0010960524553953017,22709562.796299398,1.0860675728073542e-05,198123065.9225967,0.0006866256641714862,1043500000.0,739.9666623196435
6,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,10,4,3,8,10,7,6,0,0,1,5,5,3,3,4,229756067.42625666,0.0,345728018.62730587,0.0,31398797.71871161,0.0,39034232.77605881,0.0006040614792164975,448250013.00210726,0.0503332828653746,1057000000.0,5524.0152443694
7,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,9,10,10,5,2,0,4,5,5,3,8,1,2,2,1,394035190.23383284,0.0,110061574.43848997,0.0,98311612.93042651,0.0,38561803.72707965,0.0007626457083032833,1387582920.0970542,0.525638132409059,1268900000.0,0.0
8,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,2,0,8,10,10,10,9,7,0,1,2,1,1,5,1,3,200736896.04393244,0.0,415012989.911407,0.0,59903444.52010451,0.0,24111742.75757939,0.00010104248270245567,350638060.9166064,0.015435935484287355,1459100000.0,6326.11325628491
9,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,2,8,3,4,0,0,8,5,9,6,7,7,2,9,5,5,200876444.11674014,0.0,154884615.76794273,0.004968887907867,127094323.92166442,0.0,44040927.70340644,0.0,180567685.4245923,0.0012318890273872991,1020400000.0,1988.9307205090488
10,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,10,2,6,3,4,1,3,1,6,10,4,6,8,3,8,238109896.81908917,0.0,159092175.78322974,0.00027229845460968445,93897092.97450756,0.001485988183307964,54097520.293017924,0.0,358111764.30923665,0.012917969725864283,738000000.0,5099.0610242566
11,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,4,1,5,8,6,5,9,8,5,10,10,0,8,6,7,4,181852837.08803552,0.0,268957400.84046453,0.0,143398314.56199038,0.0,42926174.28793106,0.0,235581561.94304147,0.004511823657666121,946900000.0,3239.059483173083
12,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5,0,3,4,9,1,3,2,6,6,7,7,8,8,5,104000676.5449382,0.0,215489707.55530125,0.0,85859655.01789269,0.0,52106993.465831816,0.0,346138473.5284318,0.07372189639404989,589200000.0,0.0
13,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,3,10,10,5,3,0,6,8,10,9,6,5,3,1,8,5,333880978.5260263,0.0,120892243.43187523,0.0,169486223.76044023,0.0,38360931.261942774,0.0,656978918.0898554,0.02477744388307258,946900000.0,18378.59228980855
14,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,3,10,2,2,0,8,8,2,5,2,3,10,6,6,5,6,202996358.51723942,0.0,199417326.83864182,0.0006322097381898232,81013849.68203819,0.0,54347897.27821251,0.00011055558102156243,349072942.59194654,0.010347090849910943,989600000.0,6819.685089434073
15,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2,9,1,10,9,8,0,9,1,10,10,10,9,3,1,7,262591308.74848822,0.0,199968662.94333172,0.0,129947868.83960578,0.0,84437764.05924752,0.0,1551528604.2617698,0.08831365384048914,448400000.0,37554.62819863864
16,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,4,8,10,10,0,8,5,10,10,9,2,8,1,4,3,0,374867576.835467,0.0,195812802.15738952,0.0019875551631467997,185605425.87235326,0.0,39035274.512328,0.00014872583015206747,671462899.4500923,0.029900029335469328,897500000.0,23689.667112121817
17,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,2,2,1,2,4,3,1,1,6,6,7,7,1,4,6,9,113429024.97505823,0.0,156469724.73322535,0.0,92495567.8095507,0.0,42422238.37366619,0.0,415716606.55396134,0.015891490843760802,946900000.0,6889.61981037903
18,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2,5,3,7,8,4,2,4,2,4,7,3,4,10,3,0,193153300.7611414,0.0,215173724.21288055,0.0,84060844.89129023,0.0,38523445.297830656,0.0,106609687.66113439,0.00038904439465378167,1274800000.0,142.97315355431667
19,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,4,8,8,4,7,4,0,7,10,2,4,9,10,7,6,249312367.40747112,0.0,214438631.60754463,0.0,97053160.11654523,0.002085575427251211,45732484.69992469,0.0004745247373718795,191318452.66405374,0.0,1080100000.0,169.69400519964705
20,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,6,3,5,9,6,1,1,2,3,1,2,2,0,0,112454988.58836943,0.0,271579000.8944825,0.0,78416467.58945602,0.011486553329375067,27261093.174465254,0.0008124667347846808,1788651668.6513062,0.696945130265238,1135700000.0,0.0
21,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,4,7,0,8,0,6,3,3,5,0,9,2,2,10,2,6,164669692.77135092,0.0,139652627.08259943,0.0008095561209132229,56050655.355505094,0.0,38675796.47343463,0.0,157041748.30526182,0.0,1156700000.0,453.72875105946
22,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,3,4,5,3,5,0,1,10,9,0,8,1,3,3,5,163497939.05673763,0.0,113553565.23269883,0.0,124792790.66387632,0.0,67874391.53941421,0.0032650094902566913,392637847.77793854,0.04069456961842369,908600000.0,5353.657904676171
23,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,4,5,4,5,10,2,5,1,5,5,4,5,5,5,7,0,183603921.04028857,0.0,248356404.57815033,0.0,87672627.00574344,0.0002405652891169781,38983809.98214498,5.1022184349512815e-05,399892421.2520688,0.015449632275101148,825700000.0,11587.908281455642
24,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,2,1,3,8,9,7,4,4,3,4,0,3,7,8,10,9,163706276.09551322,0.0,280539504.06370616,0.0,87486852.001576,0.0,73521860.02815211,0.0015774781126822544,221827303.33512074,0.0,1230600000.0,1417.2161294201119
25,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,2,3,7,3,0,9,3,8,2,9,6,3,7,2,7,0,176837172.6879249,0.0,173060795.5890907,0.0012337271086040307,123115096.06991938,0.0,42225481.39786699,0.0,283739752.56874084,0.012217618764047884,563500000.0,6145.968803930934
26,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,6,2,5,8,1,8,6,4,3,10,10,5,9,7,6,176911057.71090558,0.0,241293734.380712,0.0,97560849.40717193,0.0,70583250.74890369,0.0,232426251.47180992,0.00788666051688101,1069000000.0,733.2502240500855
27,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,3,2,10,9,8,1,4,9,8,3,9,0,1,10,2,6,266580553.61860454,0.0,203516689.4726424,0.0,133899484.73843482,0.0,26696770.02353885,0.0,184272759.9742117,0.0014266300256054656,966500000.0,809.1069546495241
28,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,2,4,0,1,3,8,2,9,9,10,8,3,6,7,2,1,85246019.34861892,0.0,199704931.30626202,0.0,176509916.16014427,0.0,45383863.52386017,0.0,194633418.4674233,0.0052244944226659505,831600000.0,1997.2671005981226
29,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,8,6,2,2,5,1,6,9,5,6,4,3,0,6,155741221.70579833,0.0,157830290.89120662,0.00020846894593768908,104148028.67518902,0.0,39988210.26788694,0.0,381301685.69875383,0.04381920203391394,1239600000.0,4985.773220274178
30,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,4,0,1,0,9,9,0,7,10,4,2,7,7,3,9,10,32694901.094161935,0.0,211760402.12177992,0.0,136905001.01698142,0.0,57012700.959743686,0.00042162374779243603,647219992.8868512,0.02257436697329147,569600000.0,18855.15807782626
31,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,3,3,2,8,6,5,8,7,0,0,8,8,1,2,6,7,173754809.38654006,0.0,256346025.43426502,0.0,34221561.73832255,0.0,48006253.90257281,0.0,546593810.8564422,0.019822166117505476,1195400000.0,14106.345751214694
32,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,2,1,5,2,2,0,4,9,8,1,5,4,0,3,7,7,134088166.03671771,0.0,111659789.24738303,0.0008175838942047558,126997184.93203676,0.0,22537573.22754236,0.0,652407205.9956757,0.03091014153396896,1184300000.0,13772.267845737033
33,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,6,2,7,10,7,8,5,2,8,10,9,0,8,0,0,195446409.09739006,0.0,346011303.6721548,0.0,102193125.61669745,0.0,45774057.95190113,0.0,146762984.2605482,0.015150302316508574,1087700000.0,1439.9097663599696
34,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,2,3,5,4,0,0,0,10,5,0,0,7,4,10,2,146332417.8631447,0.0,53358573.6002109,0.0,95343051.96386462,0.009133770461627513,102807877.82793693,0.018540813945330338,475073378.8777824,0.1316461976588957,825700000.0,0.0
35,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,3,2,8,3,4,4,4,8,10,2,3,1,4,5,8,5,178037946.31740126,0.0,184206799.7895329,0.0,135722428.2144827,0.0,26850861.629227117,9.002611319820963e-06,225674935.72903702,0.003696843732149473,1511300000.0,2397.510055944214
36,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,2,7,6,7,4,0,2,8,3,0,5,2,6,7,8,3,250418129.4142797,0.0,102336429.85235605,0.0,68945584.72862397,0.0,35666063.36272972,0.0,214558740.44911984,0.0037399815845547495,1305500000.0,1446.594142604877
37,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,4,7,8,6,0,6,2,4,5,7,3,4,9,5,10,0,265176843.5725188,0.0,154943086.94902956,0.0019570209034879887,105649709.75664407,0.0,46106233.69185263,0.00011490977197865467,582029741.7948164,0.023774270620770973,1024800000.0,18719.3620826515
38,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,4,3,2,10,6,7,6,6,10,9,4,5,10,5,8,7,196003768.75400025,0.0,257957265.08829707,0.0,155007988.03549147,0.0,51620950.295167,5.2644699560039934e-05,473344138.9222585,0.015449632275101148,554000000.0,11530.39895479386
39,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,3,6,7,1,8,5,0,6,4,2,9,5,8,7,3,3,194679164.47450042,0.0,159009199.8289076,0.0,94719891.3748407,0.0,58905746.27364333,0.0,457050418.81162995,0.017051200985283805,845300000.0,10064.44564086286
40,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,3,5,6,0,8,8,9,6,9,6,4,2,0,7,9,7,125797238.44921103,0.0,341676962.3361701,0.0,133053580.43425834,0.0,21617654.79968431,0.00011124436551501206,290002405.1510422,0.00525510232926753,920600000.0,3244.048406992771
41,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,4,2,9,2,9,8,1,2,0,2,1,0,9,3,5,3,182360312.42025694,0.0,267677453.7868783,0.0,45876507.22344398,0.0,74121174.52364166,0.0012742234181064398,336169668.31348944,0.01071340403135726,442300000.0,10876.11701947956
42,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,3,7,9,0,0,1,8,10,5,5,4,6,8,9,10,0,176012213.0647474,0.0,139880838.83434746,0.0009483150970846378,132184573.70860092,0.0,46634054.565197766,0.0,131832935.02354917,0.0,1191000000.0,452.8059231453908
43,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,9,10,9,7,6,10,2,1,0,3,9,9,1,4,4,375398028.31177455,0.0,310913275.43592143,0.0,55023537.55649355,0.009620359212018932,55984928.34935638,7.173779978954596e-05,771960563.1992029,0.2644832821505867,839200000.0,0.0
44,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,6,0,2,0,3,6,4,2,4,1,3,1,7,6,9,106293784.88118687,0.0,132627317.2171272,0.0018768985263763497,84060844.89129023,0.0,29748791.362796217,0.0005711426429216894,217320576.48649123,0.006028984343277405,1536100000.0,877.2054002804538
45,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,8,4,6,2,1,0,7,1,9,2,9,10,10,4,8,229772934.9810331,0.0,84989284.21064101,0.0002105167409017188,113036060.78325456,0.0,58912268.10392688,0.00021001235896212362,182455193.6680717,0.0,1459100000.0,61.88640224742041
46,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,3,1,8,7,8,3,4,5,1,4,2,0,1,0,5,10,203800240.00696963,0.0,221092645.73652118,0.0,85111968.19066577,0.0,29242854.374943376,0.00042357801173059976,1108846191.211944,0.04783625617299532,1081800000.0,34086.118677876366
47,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,2,7,10,0,6,3,8,5,2,6,1,2,7,7,5,3,188465163.0352416,0.0,234550536.55137444,0.0,94746079.53552502,0.0,45837518.49275951,0.0005411109157056572,210876806.50966042,0.004729663806679796,997200000.0,2308.531698790756
48,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,2,2,2,4,3,4,9,9,0,5,9,0,1,5,10,9,131830879.86908723,0.0,220714684.85916668,0.0,79576230.47550368,0.0,26696770.02353885,0.0,337294901.080825,0.008920732045032083,1420800000.0,3668.399682489451
49,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,4,7,7,6,7,10,1,0,9,3,9,8,6,4,3,224396506.97301042,0.0,309776272.4227686,0.0,94975594.96589482,0.003348387943317336,57395710.365756884,0.00013664807024148468,327610204.45486313,0.010258695636193934,492600000.0,7184.117306570483
50,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,3,0,1,3,1,8,3,9,6,7,7,0,1,7,8,0,76431543.68310125,0.0,199143059.59571156,0.0006650942185116909,139742794.64523855,0.0,22258486.725668453,0.0,209606118.76136264,0.0053189910930307605,1184300000.0,3476.316922397804
51,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,4,5,8,9,10,9,1,0,9,2,7,0,1,8,1,3,276197106.59675694,0.0,297869908.8408447,0.0,77496823.16956715,0.0006951918090837369,22258486.725668453,0.0,169807494.70111376,0.0024394671590977236,1080100000.0,1847.3046029412076
52,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,2,6,2,7,7,1,5,0,6,10,2,5,9,2,9,150937400.934666,0.0,227287810.2552685,0.0,65941184.48239788,0.0,47209996.57094852,0.0,227097249.5253037,0.025964414026432816,672100000.0,0.0
53,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,3,3,0,5,6,5,7,1,8,1,0,10,6,1,3,89068254.21950817,0.0,223512939.07250154,0.0,108686943.3772775,0.0,42852398.467859104,0.0033558971067583197,236778972.45268208,0.05321221036331989,1336200000.0,0.0
54,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,3,5,0,5,9,7,3,3,0,7,2,10,5,0,9,3,117818559.7239252,0.0,271096915.7933486,0.0,62048975.90137317,0.0,54797862.332609035,0.0002542872671209963,840904268.8501923,0.03522546989053691,958900000.0,25668.574106117583
55,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,3,3,6,7,3,3,2,8,4,0,5,1,0,8,10,163347299.0393601,0.0,200792361.5595712,0.0,98991794.55179824,0.0,37704051.67615739,0.003910329653515852,573854980.5505929,0.16834237775010463,1152700000.0,0.0
56,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,10,8,8,3,10,7,1,8,0,7,10,5,9,5,8,341570554.67310494,0.0,271397034.71171474,0.0,69817869.24834976,0.0033602869927145153,59647183.028169096,0.0,185344740.65539676,0.0007764405770164019,831600000.0,185.30468345307247
57,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,7,2,4,1,5,10,1,10,2,9,1,0,2,125788764.77143934,0.0,155480979.4725747,0.0014766311722524492,114703970.32700063,0.0,57798947.05566801,0.0,1954469175.2236032,0.2695909029633803,508200000.0,31319.078855214386
58,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,3,2,5,8,7,3,2,7,2,8,4,1,5,1,9,1,191509993.5295558,0.0,193761685.0383232,0.0,112717910.73032558,0.0,32087115.70868569,6.51278904986406e-05,858694707.7013787,0.03512875916311048,874300000.0,25298.61402205835
59,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,4,7,10,1,4,5,1,7,7,10,0,2,8,10,8,263423875.2562502,0.0,175812527.6579917,0.005542451820930758,116805301.13414167,0.013951616430488901,30644404.427416287,0.0,277963645.33239675,0.027641157987895005,795000000.0,0.0
60,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,5,5,5,9,0,2,6,3,3,10,1,2,0,7,5,193344393.89818436,0.0,147929705.47326633,0.0,93744082.8211057,0.0,39839942.202384874,0.0,784304257.7117705,0.09659119035873902,606200000.0,11659.022751821776
61,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,4,9,2,6,2,4,6,8,0,6,0,5,6,5,9,203039220.22186697,0.0,188241386.53171575,0.0,77011768.24793184,0.0,26127534.665142894,0.0,373183490.29264784,0.08880393729938402,625800000.0,0.0
62,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,2,10,4,9,9,3,0,7,2,5,7,4,0,7,7,6,298539894.1383401,0.0,154728075.86138678,0.0,101234617.08095992,0.0,26527642.362493023,0.0,187758313.63955534,0.0014681486172357203,1170600000.0,572.765925258409
63,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,4,5,7,7,2,4,2,5,1,10,3,9,7,88429031.37443781,0.0,255861989.36510822,0.0,100909470.52215104,0.007310410659136916,43483232.844245195,0.0,941263381.5350974,0.11448780394391009,643100000.0,12694.340247151735
64,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,3,7,2,1,5,9,5,1,1,5,4,2,5,1,0,9,159512409.85228848,0.0,260958791.3731983,0.0,72092374.52729654,0.0,31623073.954505272,0.0,646967802.1385087,0.026148771885999705,1572700000.0,19801.421415120276
65,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,4,1,10,8,2,5,9,1,9,2,4,6,0,0,7,6,241468786.6583324,0.0,221486311.74304727,7.085484528858283e-05,93316278.13050637,0.0,24509021.833553948,1.2571038324292143e-05,909315585.5168926,0.03869333802299178,997200000.0,32018.283454316486
66,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,5,1,0,9,10,6,5,2,1,2,7,9,8,8,6,92648501.6727509,0.0,349713086.7796076,0.0,80703403.63794069,0.0,49843686.98530948,0.0002148799045937049,207397505.08050644,0.004062354229570901,1676900000.0,438.6222165058994
67,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,2,6,4,1,2,2,5,10,8,5,8,1,6,0,8,8,165003760.8990737,0.0,156569374.12950498,0.0,149116010.9321873,0.0,41409776.3936745,0.0,779539502.5139498,0.03861055638665714,419100000.0,18706.030413743756
68,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,2,1,0,7,1,6,5,1,8,7,1,5,4,3,1,7,103162272.08375776,0.0,187463331.61374933,0.0003910211385782842,105163663.1066994,0.0,37096055.49384482,0.0002383303988385608,355205720.5991993,0.014767468054039987,1201300000.0,6930.9837718938425
69,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,3,2,0,1,5,7,10,3,4,1,5,0,0,1,0,0,72222705.9376919,0.0,295087957.95166457,0.0,79083515.98015083,0.0,11068771.68625446,0.0,2149226256.223557,0.09978590828685992,997200000.0,72527.54042552778
70,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,3,1,2,0,1,0,8,5,3,0,3,9,5,4,9,4,71223146.50296113,0.0,129629478.08435655,0.0003973137679248579,57423135.62296812,0.0,45909085.24434656,2.2867862004968032e-05,400472512.54875815,0.012328909788759643,1753900000.0,8561.76789764291
71,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,3,8,7,6,9,9,0,8,1,1,1,10,5,5,5,6,265958863.13619265,0.0,211760402.12177992,0.0,91311506.57453342,0.0,69532577.70624752,0.0006805742877631141,434793469.81197387,0.01471857378771472,741100000.0,10456.403274707622
72,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,10,2,1,1,2,2,2,2,7,2,9,9,10,7,184966208.57617894,0.0,129329812.3011863,0.0025936440286521934,71233172.01679872,0.0,48088717.15538795,0.0,264919844.71108967,0.021366011951707394,600300000.0,0.0
